Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total
Hospital 1580,Region 3,District 20,Instrument 7,0,93,0,93,0,93,0,93,0,103,0,245,720
Hospital 1580,Region 3,District 28,Instrument 3,95,95,95,95,95,95,95,95,95,110,95,95,1155
Hospital 1580,Region 3,District 3,Instrument 2,467,574,574,592,488,494,547,555,576,586,547,551,6551
Hospital 1580,Region 3,District 34,Instrument 1,0,0,0,0,0,1,24,20,23,24,25,31,148
Hospital 1580,Region 3,District 34,Instrument 2,0,0,0,0,0,0,18,51,222,239,228,223,981
Hospital 1580,Region 3,District 34,Instrument 3,0,0,0,0,0,0,0,50,57,53,50,50,260
Hospital 1580,Region 3,District 34,Instrument 5,0,0,0,0,0,0,0,0,36,24,24,24,108
Hospital 1580,Region 3,District 34,Instrument 7,0,0,0,0,0,-1,0,0,63,40,40,40,182
Hospital 1580,Region 3,District 5,Instrument 2,455,568,569,453,426,473,482,712,550,484,474,529,6175
Hospital 1581,Region 1,District 10,Instrument 1,176,176,170,187,139,164,149,159,153,80,528,196,2277
Hospital 1581,Region 1,District 10,Instrument 2,1546,1416,1373,1339,1369,1259,1274,1123,1174,437,377,1130,13817
Hospital 1581,Region 1,District 10,Instrument 3,541,285,236,266,239,248,248,221,239,223,428,294,3468
Hospital 1581,Region 1,District 10,Instrument 4,48,50,31,35,33,19,19,19,16,15,15,19,319
Hospital 1581,Region 1,District 10,Instrument 6,367,244,328,324,246,192,169,165,191,177,167,158,2728
Hospital 1581,Region 1,District 10,Instrument 7,10,10,10,10,0,4,4,4,1,0,0,0,53
Hospital 1581,Region 1,District 12,Instrument 2,-4890,16293,15670,29779,8181,1737,-25069,1570,395,759,356,-3227,41554
Hospital 1581,Region 1,District 12,Instrument 3,132,134,150,129,126,0,58,442,125,128,141,0,1565
Hospital 1581,Region 1,District 13,Instrument 1,201,196,197,214,202,0,0,0,0,0,0,0,1010
Hospital 1581,Region 1,District 13,Instrument 2,6407,6655,8333,7175,9771,12571,12581,-8495,14880,7007,11325,24372,112582
Hospital 1581,Region 1,District 13,Instrument 3,1061,1040,1292,1483,1484,10167,6637,1059,843,142,662,1094,26964
Hospital 1581,Region 1,District 13,Instrument 4,3902,4606,4176,4608,3863,0,0,0,0,0,0,0,21155
Hospital 1581,Region 1,District 13,Instrument 5,1344,1287,1297,1305,3675,858,1274,1268,1280,1243,1229,1011,17071
Hospital 1581,Region 1,District 13,Instrument 8,0,0,0,0,0,0,0,0,0,0,0,95,95
Hospital 1581,Region 1,District 15,Instrument 1,46,47,51,33,50,50,58,52,48,43,46,47,571
Hospital 1581,Region 1,District 15,Instrument 2,-249,-370,-291,-457,877,943,1104,1043,1128,845,964,1077,6614
Hospital 1581,Region 1,District 15,Instrument 3,36,36,44,30,0,0,0,0,0,0,0,0,146
Hospital 1581,Region 1,District 15,Instrument 7,1230,1242,1245,1237,0,0,0,0,0,0,0,0,4954
Hospital 1581,Region 1,District 16,Instrument 2,16,21,22,17,19,19,22,15,19,18,19,19,226
Hospital 1581,Region 1,District 18,Instrument 1,674,638,686,666,654,625,625,610,582,534,432,477,7203
Hospital 1581,Region 1,District 18,Instrument 2,7934,7887,8617,8325,8169,8716,8367,7778,7852,7976,7725,8123,97469
Hospital 1581,Region 1,District 18,Instrument 3,2,0,0,0,0,0,0,-274,-483,-690,-596,-378,-2419
Hospital 1581,Region 1,District 18,Instrument 4,132,97,106,97,92,88,88,0,0,0,0,0,700
Hospital 1581,Region 1,District 18,Instrument 5,30,46,34,34,62,45,53,49,47,7,25,81,513
Hospital 1581,Region 1,District 18,Instrument 6,0,0,0,0,0,0,0,96,-28,-367,455,-31,125
Hospital 1581,Region 1,District 19,Instrument 1,62,1508,1415,1351,1379,434,468,403,445,432,488,429,8814
Hospital 1581,Region 1,District 19,Instrument 2,2653,2562,2520,2364,2498,2996,2849,2453,2464,-2603,2563,3209,26528
Hospital 1581,Region 1,District 19,Instrument 7,645,744,885,856,741,0,0,0,0,0,0,0,3871
Hospital 1581,Region 1,District 2,Instrument 1,439,350,322,358,339,352,411,276,324,353,308,380,4212
Hospital 1581,Region 1,District 2,Instrument 2,4389,3503,3218,3578,3391,3514,4110,2754,3240,3526,3075,3798,42096
Hospital 1581,Region 1,District 2,Instrument 3,1,1,1,1,1,8,0,0,0,1,5,8,27
Hospital 1581,Region 1,District 20,Instrument 1,-243,773,966,456,0,209,405,206,394,212,662,524,4564
Hospital 1581,Region 1,District 20,Instrument 2,-3282,10448,13045,6164,5447,2821,5466,2787,5315,2866,8950,7073,67100
Hospital 1581,Region 1,District 20,Instrument 3,5155,710,4361,1106,3790,902,3236,991,2743,904,2754,886,27538
Hospital 1581,Region 1,District 20,Instrument 6,8,63,197,63,139,129,272,174,336,56,7,24,1468
Hospital 1581,Region 1,District 20,Instrument 7,2741,1114,2285,1113,2209,1121,2233,1092,2326,1086,2094,1093,20507
Hospital 1581,Region 1,District 22,Instrument 2,0,0,0,0,0,0,0,0,0,3866,390,382,4638
Hospital 1581,Region 1,District 27,Instrument 1,5,3,6,1,1,4,13,2,2,1,2,1,41
Hospital 1581,Region 1,District 27,Instrument 2,122,81,111,88,88,84,806,86,87,82,87,77,1799
Hospital 1581,Region 1,District 28,Instrument 1,614,608,644,562,712,747,671,630,670,641,738,0,7237
Hospital 1581,Region 1,District 28,Instrument 2,5566,4459,5221,2634,5937,7230,6577,5380,6944,5304,8905,13795,77952
Hospital 1581,Region 1,District 28,Instrument 3,1457,1467,1561,1480,1462,1531,1447,1776,1635,1641,1654,585,17696
Hospital 1581,Region 1,District 28,Instrument 4,463,468,471,477,497,523,463,484,486,468,480,0,5280
Hospital 1581,Region 1,District 28,Instrument 5,1663,242,293,194,317,268,254,197,453,4298,3774,0,11953
Hospital 1581,Region 1,District 28,Instrument 6,281,246,688,336,449,379,-857,148,2541,77,412,0,4700
Hospital 1581,Region 1,District 28,Instrument 7,0,1395,0,1397,1104,1061,1061,-170,1061,1061,1061,-1123,7908
Hospital 1581,Region 1,District 3,Instrument 2,6337,6312,6312,6313,6241,6408,5859,6012,5935,5940,5988,6024,73681
Hospital 1581,Region 1,District 32,Instrument 1,0,0,0,0,162,123,117,121,113,106,116,115,973
Hospital 1581,Region 1,District 32,Instrument 2,2174,2333,2121,1739,2016,2278,2405,2234,2405,2082,2156,2243,26186
Hospital 1581,Region 1,District 32,Instrument 3,369,398,372,391,415,362,368,341,379,369,370,406,4540
Hospital 1581,Region 1,District 32,Instrument 4,-2,1,0,0,0,0,0,0,0,0,0,0,-1
Hospital 1581,Region 1,District 32,Instrument 5,521,355,366,307,351,338,282,298,325,325,364,368,4200
Hospital 1581,Region 1,District 32,Instrument 8,0,0,0,-1,0,0,0,0,0,0,0,0,-1
Hospital 1581,Region 1,District 34,Instrument 1,69,85,82,78,88,91,98,111,111,102,111,130,1156
Hospital 1581,Region 1,District 34,Instrument 2,2172,2139,1877,1014,2127,-37,2030,1994,2037,2114,2091,2036,21594
Hospital 1581,Region 1,District 34,Instrument 3,374,372,335,335,337,335,335,335,333,328,328,328,4075
Hospital 1581,Region 1,District 34,Instrument 4,67,69,61,60,84,52,55,60,0,0,0,0,508
Hospital 1581,Region 1,District 34,Instrument 5,93,104,83,83,83,83,83,202,83,60,105,111,1173
Hospital 1581,Region 1,District 34,Instrument 7,385,385,385,385,385,385,385,385,385,52,215,215,3947
Hospital 1581,Region 1,District 35,Instrument 2,755,1156,4023,2799,3995,4062,3445,3247,3247,3247,3247,3247,36470
Hospital 1581,Region 1,District 38,Instrument 2,214,178,178,186,124,111,115,118,112,159,115,122,1732
Hospital 1581,Region 1,District 39,Instrument 4,24,150,115,53,5,5,5,5,5,5,5,5,382
Hospital 1581,Region 1,District 4,Instrument 2,-11918,18164,3259,2596,2931,3002,2730,2736,2889,2946,3264,4274,36873
Hospital 1581,Region 1,District 40,Instrument 2,188,188,140,119,111,112,111,130,130,130,130,130,1619
Hospital 1581,Region 1,District 41,Instrument 1,175,176,173,104,151,151,160,167,141,144,164,157,1863
Hospital 1581,Region 1,District 41,Instrument 2,1192,1207,1409,1217,904,-2272,1472,1290,1154,1536,1194,1255,11558
Hospital 1581,Region 1,District 41,Instrument 3,1382,1655,1850,1858,1953,1916,1944,1952,1904,2100,2024,2127,22665
Hospital 1581,Region 1,District 41,Instrument 5,149,196,149,138,90,90,90,123,112,158,0,140,1435
Hospital 1581,Region 1,District 44,Instrument 2,3264,3899,3209,2973,3734,4017,4817,3331,3707,5453,4197,3578,46179
Hospital 1581,Region 1,District 44,Instrument 3,474,469,487,486,0,0,0,0,0,0,0,0,1916
Hospital 1581,Region 1,District 44,Instrument 7,1835,1759,1766,1686,1828,1609,1749,1663,1772,1673,1778,1692,20810
Hospital 1581,Region 1,District 45,Instrument 2,4353,4530,4324,4823,4578,4497,5054,5146,5279,5336,4979,5132,58031
Hospital 1581,Region 1,District 45,Instrument 3,1205,1175,1050,709,695,595,341,306,299,321,335,455,7486
Hospital 1581,Region 1,District 48,Instrument 1,178,119,119,112,201,233,370,284,276,189,136,75,2292
Hospital 1581,Region 1,District 48,Instrument 2,214,203,147,249,328,873,230,172,195,342,356,376,3685
Hospital 1581,Region 1,District 48,Instrument 3,109,184,196,75,75,0,0,0,0,0,0,0,639
Hospital 1581,Region 1,District 49,Instrument 2,245,203,215,257,252,246,218,240,320,251,0,0,2447
Hospital 1581,Region 1,District 5,Instrument 2,252,204,204,247,258,262,259,245,282,317,266,272,3068
Hospital 1581,Region 1,District 50,Instrument 10,0,0,0,0,0,0,0,0,0,0,0,55227,55227
Hospital 1581,Region 1,District 50,Instrument 2,19256,-23349,-7731,12974,17088,16708,22596,23174,15735,21542,23913,21478,163384
Hospital 1581,Region 1,District 50,Instrument 3,0,9,4,4,4,11,130,13,13,289,192,302,971
Hospital 1581,Region 1,District 6,Instrument 2,0,0,0,0,991,1098,1074,968,921,880,1028,949,7909
Hospital 1581,Region 1,District 8,Instrument 1,218,241,226,239,275,0,0,0,0,0,0,0,1199
Hospital 1581,Region 1,District 8,Instrument 2,943,1038,1093,1056,1054,1370,1376,1456,809,1334,1422,1504,14455
Hospital 1582,Region 2,District 12,Instrument 2,0,0,0,0,0,0,0,0,377,387,402,0,1166
Hospital 1582,Region 2,District 12,Instrument 3,0,0,0,0,0,0,0,0,239,239,239,0,717
Hospital 1582,Region 2,District 13,Instrument 1,37,45,40,55,35,0,0,0,0,0,0,0,212
Hospital 1582,Region 2,District 13,Instrument 2,3174,3875,4089,5178,3454,3917,4161,3626,3536,3566,3520,3836,45932
Hospital 1582,Region 2,District 13,Instrument 3,377,433,365,376,371,1269,959,217,796,565,91,199,6018
Hospital 1582,Region 2,District 13,Instrument 4,74,79,108,123,122,0,0,0,0,0,0,0,506
Hospital 1582,Region 2,District 18,Instrument 1,26,25,45,28,46,20,23,25,25,25,40,31,359
Hospital 1582,Region 2,District 18,Instrument 2,196,185,337,210,341,161,185,186,182,179,317,250,2729
Hospital 1582,Region 2,District 18,Instrument 3,0,0,0,0,0,0,0,2,-1,11,5,10,27
Hospital 1582,Region 2,District 18,Instrument 4,2,2,2,2,0,0,0,0,0,0,0,0,8
Hospital 1582,Region 2,District 18,Instrument 6,0,0,0,0,0,0,0,3,-1,-10,20,-1,11
Hospital 1582,Region 2,District 20,Instrument 1,0,65,0,52,0,59,0,59,0,62,0,62,359
Hospital 1582,Region 2,District 20,Instrument 2,0,870,0,698,0,797,0,800,0,840,0,838,4843
Hospital 1582,Region 2,District 20,Instrument 3,0,993,0,120,0,201,0,783,0,168,0,325,2590
Hospital 1582,Region 2,District 20,Instrument 6,0,30,0,30,0,49,0,40,0,34,0,40,223
Hospital 1582,Region 2,District 28,Instrument 1,34,31,31,29,31,36,30,28,28,7,0,0,285
Hospital 1582,Region 2,District 28,Instrument 2,966,1010,963,904,1378,978,894,895,963,881,-603,0,9229
Hospital 1582,Region 2,District 28,Instrument 6,-59,-5,20,-71,26,-38,-36,-4,10,-23,1,0,-179
Hospital 1582,Region 2,District 3,Instrument 2,777,788,788,767,490,524,611,519,509,805,969,656,8203
Hospital 1582,Region 2,District 37,Instrument 2,8,8,8,-7,0,0,0,0,0,0,0,0,17
Hospital 1582,Region 2,District 44,Instrument 2,2304,2317,2343,1620,4636,5631,4258,4131,3757,4388,6337,5046,46768
Hospital 1582,Region 2,District 44,Instrument 3,2594,3165,3207,2657,0,0,0,0,0,0,0,0,11623
Hospital 1582,Region 2,District 44,Instrument 7,1737,1743,1797,1654,1796,549,1780,1695,1774,1745,1819,1845,19934
Hospital 1582,Region 2,District 50,Instrument 2,13038,11676,9659,13496,13819,13346,11990,7643,11849,15656,14533,21731,158436
Hospital 1582,Region 2,District 50,Instrument 3,432,378,289,344,377,307,302,162,305,374,244,244,3758
Hospital 1583,Region 1,District 10,Instrument 1,0,0,0,0,0,0,0,0,0,0,1,0,1
Hospital 1583,Region 1,District 10,Instrument 2,-1,0,0,-26,0,0,0,0,0,0,0,0,-27
Hospital 1583,Region 1,District 10,Instrument 3,1,0,0,0,0,0,0,0,0,0,0,0,1
Hospital 1583,Region 1,District 10,Instrument 4,6,0,0,0,0,0,0,0,0,0,0,0,6
Hospital 1583,Region 1,District 10,Instrument 6,1,0,0,0,0,0,0,0,0,0,0,0,1
Hospital 1583,Region 1,District 12,Instrument 2,5998,4626,5982,8053,4918,4311,10502,38971,13319,5716,5605,13087,121088
Hospital 1583,Region 1,District 12,Instrument 3,16,16,16,16,16,16,16,16,16,16,16,0,176
Hospital 1583,Region 1,District 13,Instrument 1,70,72,68,70,65,0,0,0,0,0,0,0,345
Hospital 1583,Region 1,District 13,Instrument 2,5741,5457,4834,4537,3306,678,773,603,648,682,653,705,28617
Hospital 1583,Region 1,District 13,Instrument 3,282,174,54,183,98,2573,2727,2008,2261,2951,1870,2771,17952
Hospital 1583,Region 1,District 13,Instrument 4,88,85,82,86,89,0,0,0,0,0,0,0,430
Hospital 1583,Region 1,District 13,Instrument 5,77,77,18,0,0,0,0,2,0,0,0,0,174
Hospital 1583,Region 1,District 16,Instrument 2,4,0,0,0,0,0,0,0,0,0,0,0,4
Hospital 1583,Region 1,District 17,Instrument 1,26,24,18,25,26,27,39,23,28,22,3,0,261
Hospital 1583,Region 1,District 17,Instrument 2,1207,1218,1242,1616,1173,1259,1188,1151,1129,1158,1034,1132,14507
Hospital 1583,Region 1,District 17,Instrument 3,0,-5,0,0,0,0,0,0,0,0,0,0,-5
Hospital 1583,Region 1,District 18,Instrument 1,152,147,140,134,138,132,119,130,118,113,82,74,1479
Hospital 1583,Region 1,District 18,Instrument 2,1770,1814,1742,1724,1718,1863,1616,1749,1805,1814,1626,1611,20852
Hospital 1583,Region 1,District 18,Instrument 3,3,3,3,3,3,3,3,-162,-296,-275,-223,-259,-1194
Hospital 1583,Region 1,District 18,Instrument 4,15,15,14,13,14,15,15,0,0,0,0,0,101
Hospital 1583,Region 1,District 18,Instrument 6,0,0,0,0,0,0,0,21,-6,-80,90,-6,19
Hospital 1583,Region 1,District 19,Instrument 1,264,9,0,0,0,312,302,297,315,302,321,270,2392
Hospital 1583,Region 1,District 19,Instrument 2,4278,-3543,4165,4317,4347,6201,5357,5200,5646,7806,5827,4892,54493
Hospital 1583,Region 1,District 19,Instrument 7,13395,14148,19918,17616,16627,0,0,0,0,0,0,0,81704
Hospital 1583,Region 1,District 20,Instrument 1,0,71,0,75,0,64,0,73,0,65,0,49,397
Hospital 1583,Region 1,District 20,Instrument 2,0,954,0,1016,0,862,0,982,0,874,0,654,5342
Hospital 1583,Region 1,District 20,Instrument 3,0,1561,0,4908,0,1249,0,631,0,5752,0,256,14357
Hospital 1583,Region 1,District 34,Instrument 1,6,6,5,5,5,5,5,11,8,7,10,17,90
Hospital 1583,Region 1,District 34,Instrument 2,729,299,424,266,858,212,264,212,694,288,189,215,4650
Hospital 1583,Region 1,District 34,Instrument 3,12,12,12,12,12,12,12,12,12,12,12,12,144
Hospital 1583,Region 1,District 34,Instrument 4,42,42,42,42,42,42,61,42,0,0,0,0,355
Hospital 1583,Region 1,District 37,Instrument 2,6499,6340,7423,8796,7975,7311,8528,8343,9445,8881,8039,9634,97214
Hospital 1583,Region 1,District 37,Instrument 3,27,27,27,27,27,-14,0,0,0,0,0,0,121
Hospital 1583,Region 1,District 37,Instrument 4,17,17,17,17,17,17,17,17,17,17,17,17,204
Hospital 1583,Region 1,District 40,Instrument 2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-12
Hospital 1583,Region 1,District 41,Instrument 1,38,35,38,33,37,37,41,47,42,28,22,15,413
Hospital 1583,Region 1,District 41,Instrument 2,3423,3480,3409,3341,3597,3084,3245,3268,4133,2999,2856,2574,39409
Hospital 1583,Region 1,District 41,Instrument 3,3998,3998,7106,4692,9635,5294,5027,3038,3753,3378,7684,4288,61891
Hospital 1583,Region 1,District 41,Instrument 5,138,172,138,139,138,66,66,67,66,66,0,66,1122
Hospital 1583,Region 1,District 44,Instrument 2,1082,1056,358,409,430,716,625,499,499,336,458,265,6733
Hospital 1583,Region 1,District 44,Instrument 3,1587,1065,236,148,0,0,0,0,0,0,0,0,3036
Hospital 1583,Region 1,District 44,Instrument 7,135,135,120,120,120,61,120,120,120,120,120,61,1352
Hospital 1583,Region 1,District 50,Instrument 2,73998,69838,71164,80397,85595,90125,91978,102131,79456,70227,83824,90828,989561
Hospital 1583,Region 1,District 50,Instrument 3,48,153,57,31,54,18,561,39,30,96,44,40,1171
Hospital 1583,Region 1,District 6,Instrument 2,0,0,0,0,4406,4358,4418,3811,4063,4274,4560,5786,35676
Hospital 1584,Region 5,District 13,Instrument 1,12,12,13,12,11,0,0,0,0,0,0,0,60
Hospital 1584,Region 5,District 13,Instrument 2,504,623,551,556,564,566,566,564,544,548,569,565,6720
Hospital 1584,Region 5,District 13,Instrument 3,16,16,16,16,16,0,77,0,0,0,0,3,160
Hospital 1584,Region 5,District 13,Instrument 5,104,105,103,117,110,113,108,108,118,110,104,120,1320
Hospital 1584,Region 5,District 13,Instrument 8,0,0,0,0,0,0,4,4,4,4,4,4,24
Hospital 1584,Region 5,District 20,Instrument 1,17,0,18,0,0,0,18,0,19,0,35,0,107
Hospital 1584,Region 5,District 20,Instrument 2,230,0,240,0,255,0,243,0,258,0,464,0,1690
Hospital 1584,Region 5,District 20,Instrument 3,161,0,166,0,290,0,293,0,237,0,369,0,1516
Hospital 1584,Region 5,District 25,Instrument 2,15,17,17,17,16,15,0,0,0,20,9,9,135
Hospital 1584,Region 5,District 28,Instrument 1,45,39,40,46,62,54,49,47,48,38,52,0,520
Hospital 1584,Region 5,District 28,Instrument 2,910,890,1025,831,859,893,928,863,882,830,1292,1124,11327
Hospital 1584,Region 5,District 28,Instrument 6,97,98,89,118,76,51,39,65,43,41,60,0,777
Hospital 1584,Region 5,District 3,Instrument 2,122,185,186,125,109,154,921,520,89,87,114,314,2926
Hospital 1585,Region 5,District 12,Instrument 2,1621,2337,1957,1832,1605,1974,2235,1690,2646,2281,1803,2435,24416
Hospital 1585,Region 5,District 12,Instrument 3,419,586,294,300,312,312,329,312,380,343,306,0,3893
Hospital 1585,Region 5,District 18,Instrument 1,219,220,247,214,230,207,265,216,236,204,179,273,2710
Hospital 1585,Region 5,District 18,Instrument 2,2831,2887,3038,2695,2873,2948,3747,2697,3234,2803,2682,3253,35688
Hospital 1585,Region 5,District 18,Instrument 3,0,0,0,0,0,0,0,273,29,155,681,1015,2153
Hospital 1585,Region 5,District 18,Instrument 4,18,105,216,19,161,15,11,0,0,0,0,0,545
Hospital 1585,Region 5,District 18,Instrument 6,0,0,0,0,0,0,0,37,-12,-147,207,-17,68
Hospital 1585,Region 5,District 18,Instrument 7,0,935,414,414,1051,580,580,580,590,581,581,577,6883
Hospital 1585,Region 5,District 18,Instrument 8,0,1,1,-1,1,1,1,1,1,1,1,1,9
Hospital 1585,Region 5,District 20,Instrument 1,674,0,431,2,0,2,617,0,425,2,404,2,2559
Hospital 1585,Region 5,District 20,Instrument 2,9101,2,5827,20,6462,20,8337,2,5742,20,5455,20,41008
Hospital 1585,Region 5,District 20,Instrument 3,4236,0,2507,0,2364,0,2372,0,2717,0,1973,0,16169
Hospital 1585,Region 5,District 20,Instrument 6,919,0,942,0,556,0,574,0,573,0,223,0,3787
Hospital 1585,Region 5,District 20,Instrument 7,1494,0,1498,0,1498,0,1475,0,1614,0,1578,0,9157
Hospital 1585,Region 5,District 20,Instrument 8,0,0,0,0,15,0,0,0,0,0,0,0,15
Hospital 1585,Region 5,District 21,Instrument 2,107,124,182,69,43,223,29,2,21,8,17,193,1018
Hospital 1585,Region 5,District 21,Instrument 3,0,0,0,0,0,0,0,0,0,0,6,6,12
Hospital 1585,Region 5,District 21,Instrument 6,0,0,0,0,0,0,0,5,0,2,0,0,7
Hospital 1585,Region 5,District 28,Instrument 2,0,141,99,99,99,99,33,0,0,0,0,0,570
Hospital 1585,Region 5,District 28,Instrument 3,149,-63,0,0,0,0,53,80,80,80,80,80,539
Hospital 1585,Region 5,District 28,Instrument 6,0,-4,-3,-3,-3,-3,0,0,0,0,0,0,-16
Hospital 1585,Region 5,District 29,Instrument 1,83,87,10,0,0,0,0,0,0,0,0,0,180
Hospital 1585,Region 5,District 29,Instrument 2,823,872,93,645,607,765,952,736,586,774,595,436,7884
Hospital 1585,Region 5,District 29,Instrument 3,33,39,0,33,33,33,33,39,33,33,11,0,320
Hospital 1585,Region 5,District 29,Instrument 4,12,20,24,60,89,106,82,107,56,74,203,201,1034
Hospital 1585,Region 5,District 29,Instrument 5,291,0,0,291,275,285,296,283,286,274,289,281,2851
Hospital 1585,Region 5,District 29,Instrument 8,0,0,0,0,1,0,0,0,0,0,0,0,1
Hospital 1585,Region 5,District 35,Instrument 2,77,141,1443,1440,1271,1396,1025,1119,1119,1119,1119,1119,12388
Hospital 1585,Region 5,District 41,Instrument 1,23,20,23,11,16,16,0,0,0,0,0,0,109
Hospital 1585,Region 5,District 41,Instrument 2,224,224,212,154,209,247,0,0,0,0,0,0,1270
Hospital 1585,Region 5,District 41,Instrument 3,587,587,618,818,688,652,0,0,0,0,0,0,3950
Hospital 1585,Region 5,District 41,Instrument 5,3,22,31,18,28,28,28,0,0,0,0,0,158
Hospital 1585,Region 5,District 46,Instrument 3,135,135,134,134,134,133,133,133,133,133,133,133,1603
Hospital 1585,Region 5,District 6,Instrument 2,0,0,0,0,109,175,304,199,146,146,211,145,1435
Hospital 1585,Region 5,District 9,Instrument 2,793,0,0,198,198,198,198,198,198,198,198,198,2575
Hospital 1586,Region 2,District 12,Instrument 2,0,0,0,0,0,0,0,0,0,0,0,12,12
Hospital 1586,Region 2,District 12,Instrument 8,15,16,15,15,15,15,15,7,11,12,11,0,147
Hospital 1586,Region 2,District 13,Instrument 1,22,26,18,20,15,0,0,0,0,0,0,0,101
